time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,learning_rate,epochs,batch_size,train_second,first_loss,last_loss,test_loss,sub_score,train_ration,total_params
2026-09-23 10:08:47,keras52_optimizer03_boston.py,"(404, 13)",42,sequential,Dense 26 -> Dropout (0.1) -> Dense 18 -> Dropout (0.2) -> Dense 9 -> 1,mse,Adam,,154,256,5.253,702.3422241210938,27.64851951599121,41.42023468017578,0.3513160366517637,0,1031
2026-09-23 10:09:47,keras52_optimizer03_boston.py,"(404, 13)",42,sequential,Dense 26 -> Dropout (0.1) -> Dense 18 -> Dropout (0.2) -> Dense 9 -> 1,mse,Adam,,61,256,2.344,670.785400390625,25.92397117614746,27.208126068115234,0.5738924282409716,0,1031
2026-09-23 15:30:47,keras53_ReduceLR03_boston.py,"(404, 13)",42,sequential,Dense 26 -> Dropout (0.1) -> Dense 18 -> Dropout (0.2) -> Dense 9 -> 1,mse,Adam,0.004999999888241291,78,256,2.637,733.1075439453125,24.18022346496582,24.441850662231445,0.6172151542758639,0,1031
2026-09-23 15:32:33,keras53_ReduceLR03_boston.py,"(404, 13)",42,sequential,Dense 26 -> Dropout (0.1) -> Dense 18 -> Dropout (0.2) -> Dense 9 -> 1,mse,Adam,3.9062499126885086e-05,88,256,2.894,691.8239135742188,22.656774520874023,25.669145584106445,0.5979944134393422,0,1031
