time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,sub_score,train_ration,total_params
2026-09-22 13:41:50,keras51_augment2_mnist.py,"(100000, 28, 28, 1)",0,sequential,Conv2D 64[3x3] -> 32[3x3](relu) -> Dropout (0.2) -> Conv2D 32[2x2](relu) -> 16[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Dropout (0.2) -> Conv2D 16[2x2](relu) -> Flatten 6400 -> Dense 32(relu) -> Dropout (0.3) -> Dense 16(relu) -> 10(softmax),categorical_crossentropy,Adam,81,64,507.11,0.7873303294181824,0.2593604624271393,0.03431135416030884,0.9905999898910522,0,232906
